,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,track_name
153,0.718,0.934,11,-3.787,0,0.169,0.046,0.0,0.687,0.308,132.019,audio_features,4CluCFFy6i1MUL1cYdoCif,spotify:track:4CluCFFy6i1MUL1cYdoCif,https://api.spotify.com/v1/tracks/4CluCFFy6i1MUL1cYdoCif,https://api.spotify.com/v1/audio-analysis/4CluCFFy6i1MUL1cYdoCif,196920,4,Crayon
154,0.692,0.9,0,-2.188,1,0.051,0.532,0.0,0.235,0.915,96.989,audio_features,2LwH6T39A5IODRgPv9XitR,spotify:track:2LwH6T39A5IODRgPv9XitR,https://api.spotify.com/v1/tracks/2LwH6T39A5IODRgPv9XitR,https://api.spotify.com/v1/audio-analysis/2LwH6T39A5IODRgPv9XitR,210652,4,Rooftop
155,0.579,0.896,10,-2.781,0,0.224,0.0272,1.02e-06,0.352,0.678,153.991,audio_features,4TiKZrN7gtc62SUiufpFCM,spotify:track:4TiKZrN7gtc62SUiufpFCM,https://api.spotify.com/v1/tracks/4TiKZrN7gtc62SUiufpFCM,https://api.spotify.com/v1/audio-analysis/4TiKZrN7gtc62SUiufpFCM,240021,4,Dope
156,0.682,0.888,5,-3.25,0,0.267,0.245,0.0,0.0552,0.903,91.966,audio_features,4JViGq60SvqtQXI3WK0OLS,spotify:track:4JViGq60SvqtQXI3WK0OLS,https://api.spotify.com/v1/tracks/4JViGq60SvqtQXI3WK0OLS,https://api.spotify.com/v1/audio-analysis/4JViGq60SvqtQXI3WK0OLS,195005,4,Oh My!
157,0.754,0.952,8,-5.11,0,0.153,0.00945,6.27e-06,0.189,0.868,144.051,audio_features,2Kspa0jD2MSkaEdonf4Cnb,spotify:track:2Kspa0jD2MSkaEdonf4Cnb,https://api.spotify.com/v1/tracks/2Kspa0jD2MSkaEdonf4Cnb,https://api.spotify.com/v1/audio-analysis/2Kspa0jD2MSkaEdonf4Cnb,225360,4,We Are Bulletproof Pt.2
158,0.689,0.678,5,-4.287,0,0.119,0.0702,0.0,0.0889,0.335,145.883,audio_features,0yB4jrSwN0bFtFRDR5vyMj,spotify:track:0yB4jrSwN0bFtFRDR5vyMj,https://api.spotify.com/v1/tracks/0yB4jrSwN0bFtFRDR5vyMj,https://api.spotify.com/v1/audio-analysis/0yB4jrSwN0bFtFRDR5vyMj,200306,4,Love Shot
159,0.727,0.888,0,-2.756,1,0.0881,0.015,0.0,0.113,0.726,129.993,audio_features,2iXvnjL5CH66UpnGjXHDmZ,spotify:track:2iXvnjL5CH66UpnGjXHDmZ,https://api.spotify.com/v1/tracks/2iXvnjL5CH66UpnGjXHDmZ,https://api.spotify.com/v1/audio-analysis/2iXvnjL5CH66UpnGjXHDmZ,217486,4,Lullaby
160,0.674,0.589,6,-3.806,0,0.112,0.267,0.0,0.312,0.577,83.985,audio_features,0WSTInLqMrT9po0LAHpZCJ,spotify:track:0WSTInLqMrT9po0LAHpZCJ,https://api.spotify.com/v1/tracks/0WSTInLqMrT9po0LAHpZCJ,https://api.spotify.com/v1/audio-analysis/0WSTInLqMrT9po0LAHpZCJ,235509,4,UN Village
161,0.774,0.819,11,-2.976,1,0.0383,0.509,1.72e-05,0.239,0.543,119.984,audio_features,22sIPXiQzcPydCC6skPPPq,spotify:track:22sIPXiQzcPydCC6skPPPq,https://api.spotify.com/v1/tracks/22sIPXiQzcPydCC6skPPPq,https://api.spotify.com/v1/audio-analysis/22sIPXiQzcPydCC6skPPPq,197672,4,첫 사랑니 (Rum Pum Pum Pum)
162,0.749,0.955,7,-1.767,1,0.0867,0.0547,0.0,0.112,0.761,111.96,audio_features,5rIsrawNyPv1q8v11iwJsh,spotify:track:5rIsrawNyPv1q8v11iwJsh,https://api.spotify.com/v1/tracks/5rIsrawNyPv1q8v11iwJsh,https://api.spotify.com/v1/audio-analysis/5rIsrawNyPv1q8v11iwJsh,186875,4,Mansae
163,0.686,0.842,0,-4.423,1,0.1,0.237,0.0,0.0683,0.519,115.944,audio_features,4EjUFjzi4ErWjklOA3Aslu,spotify:track:4EjUFjzi4ErWjklOA3Aslu,https://api.spotify.com/v1/tracks/4EjUFjzi4ErWjklOA3Aslu,https://api.spotify.com/v1/audio-analysis/4EjUFjzi4ErWjklOA3Aslu,224483,4,Tempo
164,0.782,0.731,3,-4.581,0,0.143,0.0376,3.15e-05,0.0956,0.824,138.032,audio_features,24nK8tW7Pt3Inh2utttuoG,spotify:track:24nK8tW7Pt3Inh2utttuoG,https://api.spotify.com/v1/tracks/24nK8tW7Pt3Inh2utttuoG,https://api.spotify.com/v1/audio-analysis/24nK8tW7Pt3Inh2utttuoG,195307,4,HIP
165,0.64,0.757,7,-5.532,1,0.0689,0.0261,0.0,0.127,0.413,104.943,audio_features,0aLG42zaidNkblhiQgJknP,spotify:track:0aLG42zaidNkblhiQgJknP,https://api.spotify.com/v1/tracks/0aLG42zaidNkblhiQgJknP,https://api.spotify.com/v1/audio-analysis/0aLG42zaidNkblhiQgJknP,208968,4,WANT
166,0.727,0.937,11,-2.871,0,0.286,0.00417,0.0,0.091,0.749,132.067,audio_features,03UrZgTINDqvnUMbbIMhql,spotify:track:03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/tracks/03UrZgTINDqvnUMbbIMhql,https://api.spotify.com/v1/audio-analysis/03UrZgTINDqvnUMbbIMhql,219493,4,Gangnam Style (강남스타일)
167,0.765,0.769,2,-3.16,1,0.0595,0.167,0.0,0.0854,0.581,103.006,audio_features,02UNF1uo5f0UNgc1qx5XGt,spotify:track:02UNF1uo5f0UNgc1qx5XGt,https://api.spotify.com/v1/tracks/02UNF1uo5f0UNgc1qx5XGt,https://api.spotify.com/v1/audio-analysis/02UNF1uo5f0UNgc1qx5XGt,203057,4,REALLY REALLY
168,0.561,0.724,3,-3.65,1,0.0384,0.029,0.0,0.0897,0.558,90.02,audio_features,2bPEmMFmuV7Szif2UmK1t8,spotify:track:2bPEmMFmuV7Szif2UmK1t8,https://api.spotify.com/v1/tracks/2bPEmMFmuV7Szif2UmK1t8,https://api.spotify.com/v1/audio-analysis/2bPEmMFmuV7Szif2UmK1t8,229667,4,Congratulations (Final Ver.)
169,0.741,0.547,9,-5.029,1,0.253,0.427,0.0,0.0931,0.615,87.977,audio_features,5TyCTVsBsHeeutZcU2uP5s,spotify:track:5TyCTVsBsHeeutZcU2uP5s,https://api.spotify.com/v1/tracks/5TyCTVsBsHeeutZcU2uP5s,https://api.spotify.com/v1/audio-analysis/5TyCTVsBsHeeutZcU2uP5s,203732,4,Home
170,0.634,0.726,7,-5.086,1,0.133,0.111,0.0,0.111,0.809,155.161,audio_features,3mKK73NhylzXdHV4qZGxI4,spotify:track:3mKK73NhylzXdHV4qZGxI4,https://api.spotify.com/v1/tracks/3mKK73NhylzXdHV4qZGxI4,https://api.spotify.com/v1/audio-analysis/3mKK73NhylzXdHV4qZGxI4,206707,4,Why So Lonely
171,0.69,0.843,1,-2.949,1,0.0534,0.0167,0.0,0.346,0.428,135.01,audio_features,3dI59jLoFMjMAyUAyRZnkE,spotify:track:3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/tracks/3dI59jLoFMjMAyUAyRZnkE,https://api.spotify.com/v1/audio-analysis/3dI59jLoFMjMAyUAyRZnkE,220178,4,BANG BANG BANG
172,0.843,0.833,4,-3.32,0,0.226,0.00472,0.00114,0.29,0.681,102.128,audio_features,0AgMJriVSGWjN8WLaCqnDv,spotify:track:0AgMJriVSGWjN8WLaCqnDv,https://api.spotify.com/v1/tracks/0AgMJriVSGWjN8WLaCqnDv,https://api.spotify.com/v1/audio-analysis/0AgMJriVSGWjN8WLaCqnDv,202547,4,Cause I'm God Girl
173,0.627,0.932,6,-1.891,0,0.162,0.126,0.0,0.351,0.85,154.045,audio_features,6FoI3qwCRq0el1RYKeVGSx,spotify:track:6FoI3qwCRq0el1RYKeVGSx,https://api.spotify.com/v1/tracks/6FoI3qwCRq0el1RYKeVGSx,https://api.spotify.com/v1/audio-analysis/6FoI3qwCRq0el1RYKeVGSx,199966,4,LOVE BOMB
174,0.709,0.959,1,-1.339,1,0.0603,0.0296,0.00188,0.107,0.644,128.983,audio_features,2HtcPHFdo7eu4Ilbvb0BVI,spotify:track:2HtcPHFdo7eu4Ilbvb0BVI,https://api.spotify.com/v1/tracks/2HtcPHFdo7eu4Ilbvb0BVI,https://api.spotify.com/v1/audio-analysis/2HtcPHFdo7eu4Ilbvb0BVI,206867,4,Feel Special
175,0.75,0.914,11,-1.819,0,0.0518,0.0323,0.0,0.107,0.866,125.034,audio_features,7xAACq6jlGqXw4bNCTYcm6,spotify:track:7xAACq6jlGqXw4bNCTYcm6,https://api.spotify.com/v1/tracks/7xAACq6jlGqXw4bNCTYcm6,https://api.spotify.com/v1/audio-analysis/7xAACq6jlGqXw4bNCTYcm6,233987,4,LUCIFER
176,0.689,0.925,10,-3.031,0,0.0595,0.00209,0.0,0.109,0.775,129.996,audio_features,3MX2cv9r8KYP2zCEjBxe5L,spotify:track:3MX2cv9r8KYP2zCEjBxe5L,https://api.spotify.com/v1/tracks/3MX2cv9r8KYP2zCEjBxe5L,https://api.spotify.com/v1/audio-analysis/3MX2cv9r8KYP2zCEjBxe5L,204760,4,BE MINE
177,0.557,0.74,6,-3.686,0,0.236,0.00152,0.0,0.0663,0.781,176.021,audio_features,3nQ7liRYD6pXWAP0oVPtW2,spotify:track:3nQ7liRYD6pXWAP0oVPtW2,https://api.spotify.com/v1/tracks/3nQ7liRYD6pXWAP0oVPtW2,https://api.spotify.com/v1/audio-analysis/3nQ7liRYD6pXWAP0oVPtW2,187644,4,우리집 My House
178,0.639,0.692,3,-4.127,1,0.107,0.338,0.0,0.356,0.488,89.846,audio_features,2vzn8usBcuNL93DnTjEK0z,spotify:track:2vzn8usBcuNL93DnTjEK0z,https://api.spotify.com/v1/tracks/2vzn8usBcuNL93DnTjEK0z,https://api.spotify.com/v1/audio-analysis/2vzn8usBcuNL93DnTjEK0z,219371,4,LOSER
179,0.69,0.904,8,-3.83,1,0.0365,0.00208,0.0,0.0793,0.525,134.962,audio_features,2nzKrSghWXVnpudod8SKoY,spotify:track:2nzKrSghWXVnpudod8SKoY,https://api.spotify.com/v1/tracks/2nzKrSghWXVnpudod8SKoY,https://api.spotify.com/v1/audio-analysis/2nzKrSghWXVnpudod8SKoY,225595,4,Shock
180,0.762,0.672,9,-5.277,0,0.073,0.463,0.0,0.205,0.507,128.001,audio_features,1IbpTcFDHRD87cGQOhVCDP,spotify:track:1IbpTcFDHRD87cGQOhVCDP,https://api.spotify.com/v1/tracks/1IbpTcFDHRD87cGQOhVCDP,https://api.spotify.com/v1/audio-analysis/1IbpTcFDHRD87cGQOhVCDP,193734,4,KILLING ME
181,0.741,0.959,9,-1.414,1,0.0571,0.004,1.23e-05,0.355,0.41,110.016,audio_features,21CJvM7HXrI80aDHz2MES4,spotify:track:21CJvM7HXrI80aDHz2MES4,https://api.spotify.com/v1/tracks/21CJvM7HXrI80aDHz2MES4,https://api.spotify.com/v1/audio-analysis/21CJvM7HXrI80aDHz2MES4,217887,4,WOW
182,0.818,0.823,3,-5.88,0,0.0398,0.00118,1.62e-05,0.239,0.626,124.975,audio_features,01TE1eGP7ewSGHbL3IJ1CS,spotify:track:01TE1eGP7ewSGHbL3IJ1CS,https://api.spotify.com/v1/tracks/01TE1eGP7ewSGHbL3IJ1CS,https://api.spotify.com/v1/audio-analysis/01TE1eGP7ewSGHbL3IJ1CS,198199,4,Hands Up
183,0.624,0.952,9,-1.38,0,0.108,0.0822,0.0,0.132,0.569,95.043,audio_features,14tNUeer5gUbUYvhYYTclS,spotify:track:14tNUeer5gUbUYvhYYTclS,https://api.spotify.com/v1/tracks/14tNUeer5gUbUYvhYYTclS,https://api.spotify.com/v1/audio-analysis/14tNUeer5gUbUYvhYYTclS,202453,4,REVEAL
184,0.487,0.805,2,-2.132,0,0.0539,0.142,0.0,0.198,0.213,146.065,audio_features,0QyLYuhCdzwVk9OkmvwAjh,spotify:track:0QyLYuhCdzwVk9OkmvwAjh,https://api.spotify.com/v1/tracks/0QyLYuhCdzwVk9OkmvwAjh,https://api.spotify.com/v1/audio-analysis/0QyLYuhCdzwVk9OkmvwAjh,228467,4,Jungle
185,0.732,0.743,1,-3.765,1,0.172,0.0295,0.0,0.0644,0.838,114.051,audio_features,5hcO4JPFMFgQ5edWGhhhaG,spotify:track:5hcO4JPFMFgQ5edWGhhhaG,https://api.spotify.com/v1/tracks/5hcO4JPFMFgQ5edWGhhhaG,https://api.spotify.com/v1/audio-analysis/5hcO4JPFMFgQ5edWGhhhaG,191453,4,괴도 (Danger)
186,0.572,0.964,4,-1.949,0,0.123,0.0503,0.0,0.372,0.519,129.979,audio_features,6k67RdkVjTZj79c1cRz7IQ,spotify:track:6k67RdkVjTZj79c1cRz7IQ,https://api.spotify.com/v1/tracks/6k67RdkVjTZj79c1cRz7IQ,https://api.spotify.com/v1/audio-analysis/6k67RdkVjTZj79c1cRz7IQ,199013,4,WONDERLAND
187,0.758,0.858,5,-2.502,1,0.0464,0.43,0.0,0.201,0.963,119.992,audio_features,6Yj8kVuVR3UPxx9r5eFEoV,spotify:track:6Yj8kVuVR3UPxx9r5eFEoV,https://api.spotify.com/v1/tracks/6Yj8kVuVR3UPxx9r5eFEoV,https://api.spotify.com/v1/audio-analysis/6Yj8kVuVR3UPxx9r5eFEoV,179808,4,Miniskirt
188,0.668,0.828,4,-5.034,0,0.0739,0.036,0.0,0.0932,0.393,140.042,audio_features,4lQsB3ERTWSNaAN1IkuNRl,spotify:track:4lQsB3ERTWSNaAN1IkuNRl,https://api.spotify.com/v1/tracks/4lQsB3ERTWSNaAN1IkuNRl,https://api.spotify.com/v1/audio-analysis/4lQsB3ERTWSNaAN1IkuNRl,211350,4,DDU-DU DDU-DU
189,0.646,0.923,8,-1.309,1,0.0613,0.166,0.0,0.0507,0.703,106.086,audio_features,6x7fux7bZEfnChKx3nhSZn,spotify:track:6x7fux7bZEfnChKx3nhSZn,https://api.spotify.com/v1/tracks/6x7fux7bZEfnChKx3nhSZn,https://api.spotify.com/v1/audio-analysis/6x7fux7bZEfnChKx3nhSZn,220745,4,Me Gustas Tu
190,0.839,0.617,7,-4.692,1,0.331,0.241,0.0,0.3,0.821,143.894,audio_features,4as4XEOR03oGm1STUKl6pa,spotify:track:4as4XEOR03oGm1STUKl6pa,https://api.spotify.com/v1/tracks/4as4XEOR03oGm1STUKl6pa,https://api.spotify.com/v1/audio-analysis/4as4XEOR03oGm1STUKl6pa,194426,4,BBIBBI
191,0.718,0.89,3,-3.798,0,0.0553,0.107,0.0,0.462,0.741,111.967,audio_features,65pVi11JqwSZqUuYAqLP36,spotify:track:65pVi11JqwSZqUuYAqLP36,https://api.spotify.com/v1/tracks/65pVi11JqwSZqUuYAqLP36,https://api.spotify.com/v1/audio-analysis/65pVi11JqwSZqUuYAqLP36,210507,4,Movie Star
192,0.818,0.849,9,-4.399,0,0.206,0.0641,0.0,0.0839,0.605,124.954,audio_features,4XbyRgWe6yU4wE6WShdTEs,spotify:track:4XbyRgWe6yU4wE6WShdTEs,https://api.spotify.com/v1/tracks/4XbyRgWe6yU4wE6WShdTEs,https://api.spotify.com/v1/audio-analysis/4XbyRgWe6yU4wE6WShdTEs,217824,4,BREATHE
193,0.719,0.863,11,-4.955,0,0.0592,0.163,0.0,0.063,0.851,136.996,audio_features,7bbt0ctE5rmFVPjdQuj8af,spotify:track:7bbt0ctE5rmFVPjdQuj8af,https://api.spotify.com/v1/tracks/7bbt0ctE5rmFVPjdQuj8af,https://api.spotify.com/v1/audio-analysis/7bbt0ctE5rmFVPjdQuj8af,200947,4,BET BET
194,0.694,0.747,3,-9.197,0,0.0518,0.0039,0.0,0.0621,0.813,105.982,audio_features,0Wau0A9ZxeP8d7NECL43Bk,spotify:track:0Wau0A9ZxeP8d7NECL43Bk,https://api.spotify.com/v1/tracks/0Wau0A9ZxeP8d7NECL43Bk,https://api.spotify.com/v1/audio-analysis/0Wau0A9ZxeP8d7NECL43Bk,229953,4,Thrilla Killa
195,0.823,0.837,1,-4.533,1,0.0582,0.19,0.0,0.28,0.842,107.989,audio_features,5G8YqJQ6oyPkxBSjpkCVRy,spotify:track:5G8YqJQ6oyPkxBSjpkCVRy,https://api.spotify.com/v1/tracks/5G8YqJQ6oyPkxBSjpkCVRy,https://api.spotify.com/v1/audio-analysis/5G8YqJQ6oyPkxBSjpkCVRy,219809,4,365 FRESH
196,0.834,0.917,10,-2.838,1,0.0982,0.0895,0.000167,0.0532,0.699,129.981,audio_features,23XXMK9SQBFwndnbgbcMPa,spotify:track:23XXMK9SQBFwndnbgbcMPa,https://api.spotify.com/v1/tracks/23XXMK9SQBFwndnbgbcMPa,https://api.spotify.com/v1/audio-analysis/23XXMK9SQBFwndnbgbcMPa,192830,4,WEE WOO
197,0.573,0.77,11,-4.622,0,0.184,0.234,0.0,0.11,0.578,150.064,audio_features,6UheGr5tu8pF8CRYcWxmTW,spotify:track:6UheGr5tu8pF8CRYcWxmTW,https://api.spotify.com/v1/tracks/6UheGr5tu8pF8CRYcWxmTW,https://api.spotify.com/v1/audio-analysis/6UheGr5tu8pF8CRYcWxmTW,223746,4,All Night
198,0.694,0.771,5,-3.281,1,0.0415,0.127,0.0,0.132,0.727,124.023,audio_features,7tlGwysecWPnIwtt6Jq8cz,spotify:track:7tlGwysecWPnIwtt6Jq8cz,https://api.spotify.com/v1/tracks/7tlGwysecWPnIwtt6Jq8cz,https://api.spotify.com/v1/audio-analysis/7tlGwysecWPnIwtt6Jq8cz,224053,4,Bloom Bloom
199,0.69,0.878,1,-3.908,1,0.0917,0.0312,0.0,0.188,0.548,124.948,audio_features,2VJOpzv5sBpstCX9venJr5,spotify:track:2VJOpzv5sBpstCX9venJr5,https://api.spotify.com/v1/tracks/2VJOpzv5sBpstCX9venJr5,https://api.spotify.com/v1/audio-analysis/2VJOpzv5sBpstCX9venJr5,197694,4,Rollin'
200,0.798,0.694,2,-5.032,1,0.0415,0.00325,0.0365,0.348,0.346,119.948,audio_features,4eIyItvPfLiRpBsvk81voz,spotify:track:4eIyItvPfLiRpBsvk81voz,https://api.spotify.com/v1/tracks/4eIyItvPfLiRpBsvk81voz,https://api.spotify.com/v1/audio-analysis/4eIyItvPfLiRpBsvk81voz,198243,4,bang
201,0.7,0.873,1,-2.901,1,0.0869,0.0148,0.0,0.343,0.612,99.972,audio_features,1xzCUpXSMnAbckUXDwBTlW,spotify:track:1xzCUpXSMnAbckUXDwBTlW,https://api.spotify.com/v1/tracks/1xzCUpXSMnAbckUXDwBTlW,https://api.spotify.com/v1/audio-analysis/1xzCUpXSMnAbckUXDwBTlW,193579,4,하드캐리 Hard Carry
202,0.798,0.867,11,-3.207,0,0.0386,0.0618,0.0,0.193,0.702,99.996,audio_features,6ukWoX4AHV76JdYVdKRPk8,spotify:track:6ukWoX4AHV76JdYVdKRPk8,https://api.spotify.com/v1/tracks/6ukWoX4AHV76JdYVdKRPk8,https://api.spotify.com/v1/audio-analysis/6ukWoX4AHV76JdYVdKRPk8,189775,4,Lotto
203,0.701,0.964,4,-2.037,0,0.127,0.114,9.34e-06,0.153,0.484,113.058,audio_features,3JaMGQXJmtbAhvgl0nBPPN,spotify:track:3JaMGQXJmtbAhvgl0nBPPN,https://api.spotify.com/v1/tracks/3JaMGQXJmtbAhvgl0nBPPN,https://api.spotify.com/v1/audio-analysis/3JaMGQXJmtbAhvgl0nBPPN,235434,4,Mr.Mr.
204,0.746,0.726,8,-3.499,0,0.0394,0.0706,3.43e-06,0.278,0.578,104.961,audio_features,4IOxk5ep5ONrdlL0ZIy64v,spotify:track:4IOxk5ep5ONrdlL0ZIy64v,https://api.spotify.com/v1/tracks/4IOxk5ep5ONrdlL0ZIy64v,https://api.spotify.com/v1/audio-analysis/4IOxk5ep5ONrdlL0ZIy64v,213164,4,Snapping
205,0.751,0.642,3,-5.165,0,0.087,0.0861,0.0,0.0953,0.388,95.045,audio_features,2wVDWtLKXunswWecARNILj,spotify:track:2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/tracks/2wVDWtLKXunswWecARNILj,https://api.spotify.com/v1/audio-analysis/2wVDWtLKXunswWecARNILj,169567,4,SOLO
206,0.692,0.886,8,-1.642,1,0.0766,0.0557,0.0,0.217,0.757,129.957,audio_features,72HYwYmfl6Y8AzbJO0z6vB,spotify:track:72HYwYmfl6Y8AzbJO0z6vB,https://api.spotify.com/v1/tracks/72HYwYmfl6Y8AzbJO0z6vB,https://api.spotify.com/v1/audio-analysis/72HYwYmfl6Y8AzbJO0z6vB,210834,4,니가 하면 If You Do
207,0.629,0.963,0,-3.889,1,0.112,0.00515,0.0,0.262,0.528,90.015,audio_features,1EvB6tE5CHluLZaWm3r0bT,spotify:track:1EvB6tE5CHluLZaWm3r0bT,https://api.spotify.com/v1/tracks/1EvB6tE5CHluLZaWm3r0bT,https://api.spotify.com/v1/audio-analysis/1EvB6tE5CHluLZaWm3r0bT,270453,4,MAMA
208,0.692,0.881,11,-2.563,0,0.0461,0.0457,4.45e-06,0.146,0.432,103.053,audio_features,3ejAkJLWQSEJDqDXxK3efB,spotify:track:3ejAkJLWQSEJDqDXxK3efB,https://api.spotify.com/v1/tracks/3ejAkJLWQSEJDqDXxK3efB,https://api.spotify.com/v1/audio-analysis/3ejAkJLWQSEJDqDXxK3efB,192280,4,DUN DUN
209,0.572,0.84,0,-3.349,0,0.126,0.155,0.0,0.638,0.146,149.864,audio_features,63J1RStsmoVKXNTCHRNxii,spotify:track:63J1RStsmoVKXNTCHRNxii,https://api.spotify.com/v1/tracks/63J1RStsmoVKXNTCHRNxii,https://api.spotify.com/v1/audio-analysis/63J1RStsmoVKXNTCHRNxii,229627,4,COME BACK HOME
210,0.802,0.864,7,-3.888,1,0.0639,0.0293,0.0,0.335,0.745,111.994,audio_features,04LMZmQh5Le3F7OwLwHDEM,spotify:track:04LMZmQh5Le3F7OwLwHDEM,https://api.spotify.com/v1/tracks/04LMZmQh5Le3F7OwLwHDEM,https://api.spotify.com/v1/audio-analysis/04LMZmQh5Le3F7OwLwHDEM,221779,4,Bingle Bangle
211,0.643,0.912,7,-3.005,1,0.139,0.0986,0.0,0.196,0.456,140.014,audio_features,7n0D1iLva5zp4JcnlIMeVa,spotify:track:7n0D1iLva5zp4JcnlIMeVa,https://api.spotify.com/v1/tracks/7n0D1iLva5zp4JcnlIMeVa,https://api.spotify.com/v1/audio-analysis/7n0D1iLva5zp4JcnlIMeVa,230600,4,Wolf
212,0.716,0.869,3,-3.926,0,0.278,0.0695,0.0,0.0602,0.512,111.972,audio_features,7EYDRfuloB4kG28ECZkPZB,spotify:track:7EYDRfuloB4kG28ECZkPZB,https://api.spotify.com/v1/tracks/7EYDRfuloB4kG28ECZkPZB,https://api.spotify.com/v1/audio-analysis/7EYDRfuloB4kG28ECZkPZB,205240,4,Drip Drop
213,0.913,0.745,1,-2.837,1,0.0506,0.000219,0.00208,0.0622,0.795,127.996,audio_features,6QTBYKLlV2PQniwAWrBV2z,spotify:track:6QTBYKLlV2PQniwAWrBV2z,https://api.spotify.com/v1/tracks/6QTBYKLlV2PQniwAWrBV2z,https://api.spotify.com/v1/audio-analysis/6QTBYKLlV2PQniwAWrBV2z,241827,4,Mr. Simple
214,0.813,0.683,6,-3.813,0,0.0285,0.179,0.0,0.0748,0.668,107.95,audio_features,3xHIyErJUeuy0MpjUKRuPw,spotify:track:3xHIyErJUeuy0MpjUKRuPw,https://api.spotify.com/v1/tracks/3xHIyErJUeuy0MpjUKRuPw,https://api.spotify.com/v1/audio-analysis/3xHIyErJUeuy0MpjUKRuPw,200705,4,Something
215,0.695,0.921,3,-2.699,1,0.0848,0.0733,0.0,0.0789,0.642,119.971,audio_features,4knqZHNHlEBBEmfETcpTyr,spotify:track:4knqZHNHlEBBEmfETcpTyr,https://api.spotify.com/v1/tracks/4knqZHNHlEBBEmfETcpTyr,https://api.spotify.com/v1/audio-analysis/4knqZHNHlEBBEmfETcpTyr,212363,4,D.D.D
216,0.704,0.94,4,-2.233,0,0.158,0.0312,0.0,0.29,0.311,137.909,audio_features,3vPHCKu5UhbGLe9rs8dBGr,spotify:track:3vPHCKu5UhbGLe9rs8dBGr,https://api.spotify.com/v1/tracks/3vPHCKu5UhbGLe9rs8dBGr,https://api.spotify.com/v1/audio-analysis/3vPHCKu5UhbGLe9rs8dBGr,204293,4,Scream
217,0.744,0.963,7,-1.525,1,0.0616,0.136,1.86e-06,0.0836,0.788,102.985,audio_features,0BhMw9r3eOLMLXRFBLCt6O,spotify:track:0BhMw9r3eOLMLXRFBLCt6O,https://api.spotify.com/v1/tracks/0BhMw9r3eOLMLXRFBLCt6O,https://api.spotify.com/v1/audio-analysis/0BhMw9r3eOLMLXRFBLCt6O,203640,4,Very Very Very
218,0.443,0.978,2,-1.736,1,0.145,0.0215,0.0,0.0545,0.114,129.987,audio_features,1BiXkuVBXz9IzP7210Zo9I,spotify:track:1BiXkuVBXz9IzP7210Zo9I,https://api.spotify.com/v1/tracks/1BiXkuVBXz9IzP7210Zo9I,https://api.spotify.com/v1/audio-analysis/1BiXkuVBXz9IzP7210Zo9I,193853,4,Side Effects
219,0.742,0.847,11,-2.763,0,0.0485,0.00117,8.49e-06,0.142,0.516,112.95,audio_features,5C2d3tz8WACjmw7T6TthQ2,spotify:track:5C2d3tz8WACjmw7T6TthQ2,https://api.spotify.com/v1/tracks/5C2d3tz8WACjmw7T6TthQ2,https://api.spotify.com/v1/audio-analysis/5C2d3tz8WACjmw7T6TthQ2,209747,4,Lip & Hip
220,0.794,0.835,5,-2.043,0,0.0961,0.266,0.0,0.0979,0.771,101.039,audio_features,4tzkSoh450XnimhNWVmBhg,spotify:track:4tzkSoh450XnimhNWVmBhg,https://api.spotify.com/v1/tracks/4tzkSoh450XnimhNWVmBhg,https://api.spotify.com/v1/audio-analysis/4tzkSoh450XnimhNWVmBhg,194408,4,Never Ever
221,0.82,0.575,5,-4.385,0,0.0832,0.0725,0.0,0.0569,0.788,107.024,audio_features,14rpBBTV0qi60Ex4jonuNi,spotify:track:14rpBBTV0qi60Ex4jonuNi,https://api.spotify.com/v1/tracks/14rpBBTV0qi60Ex4jonuNi,https://api.spotify.com/v1/audio-analysis/14rpBBTV0qi60Ex4jonuNi,170368,4,Woman
222,0.674,0.889,8,-2.696,1,0.0447,0.00909,0.000747,0.0896,0.928,117.976,audio_features,0z5aHn9UTj2vgECcrEKBv0,spotify:track:0z5aHn9UTj2vgECcrEKBv0,https://api.spotify.com/v1/tracks/0z5aHn9UTj2vgECcrEKBv0,https://api.spotify.com/v1/audio-analysis/0z5aHn9UTj2vgECcrEKBv0,199445,4,Figaro
223,0.632,0.914,1,-3.513,1,0.142,0.00339,0.0,0.134,0.591,134.899,audio_features,2Mz2eRmejJLCDSD0jnRm0n,spotify:track:2Mz2eRmejJLCDSD0jnRm0n,https://api.spotify.com/v1/tracks/2Mz2eRmejJLCDSD0jnRm0n,https://api.spotify.com/v1/audio-analysis/2Mz2eRmejJLCDSD0jnRm0n,193399,4,Heartbeat
224,0.897,0.652,0,-7.902,1,0.0528,0.0077,0.00243,0.0647,0.837,112.466,audio_features,06QlVuFPxhyPKmQIOJdokY,spotify:track:06QlVuFPxhyPKmQIOJdokY,https://api.spotify.com/v1/tracks/06QlVuFPxhyPKmQIOJdokY,https://api.spotify.com/v1/audio-analysis/06QlVuFPxhyPKmQIOJdokY,212510,4,Breathe
